section_id	text
1.14.1	δυνατώτατα γὰρ ταῦτα τῶν ναυτικῶν ἦν. φαίνεται δὲ καὶ ταῦτα πολλαῖς γενεαῖς ὕστερα γενόμενα τῶν Τρωικῶν τριήρεσι μὲν ὀλίγαις χρώμενα, πεντηκοντόροις δ’ ἔτι καὶ πλοίοις μακροῖς ἐξηρτυμένα ὥσπερ ἐκεῖνα.
1.14.2	ὀλίγον τε πρὸ τῶν Μηδικῶν καὶ τοῦ Δαρείου θανάτου, ὃς μετὰ Καμβύσην Περσῶν ἐβασίλευσε, τριήρεις περί τε Σικελίαν τοῖς τυράννοις ἐς πλῆθος ἐγένοντο καὶ Κερκυραίοις· ταῦτα γὰρ τελευταῖα πρὸ τῆς Ξέρξου στρατείας ναυτικὰ ἀξιόλογα ἐν τῇ Ἑλλάδι κατέστη.
1.14.3	Αἰγινῆται γὰρ καὶ Ἀθηναῖοι, καὶ εἴ τινες ἄλλοι, βραχέα ἐκέκτηντο, καὶ τούτων τὰ πολλὰ πεντηκοντόρους· ὀψέ τε ἀφ’ οὗ Ἀθηναίους Θεμιστοκλῆς ἔπεισεν Αἰγινήταις πολεμοῦντας, καὶ ἅμα τοῦ βαρβάρου προσδοκίμου ὄντος, τὰς ναῦς ποιήσασθαι αἷσπερ καὶ ἐναυμάχησαν· καὶ αὗται οὔπω εἶχον διὰ πάσης καταστρώματα.
1.15.1	τὰ μὲν οὖν ναυτικὰ τῶν Ἑλλήνων τοιαῦτα ἦν, τά τε παλαιὰ καὶ τὰ ὕστερον γενόμενα. ἰσχὺν δὲ περιεποιήσαντο ὅμως οὐκ ἐλαχίστην οἱ προσσχόντες αὐτοῖς χρημάτων τε προσόδῳ καὶ ἄλλων ἀρχῇ· ἐπιπλέοντες γὰρ τὰς νήσους κατεστρέφοντο, καὶ μάλιστα ὅσοι μὴ διαρκῆ εἶχον χώραν.
1.15.2	κατὰ γῆν δὲ πόλεμος, ὅθεν τις καὶ δύναμις παρεγένετο, οὐδεὶς ξυνέστη· πάντες δὲ ἦσαν, ὅσοι καὶ ἐγένοντο, πρὸς ὁμόρους τοὺς σφετέρους ἑκάστοις, καὶ ἐκδήμους στρατείας πολὺ ἀπὸ τῆς ἑαυτῶν ἐπ’ ἄλλων καταστροφῇ οὐκ ἐξῇσαν οἱ Ἕλληνες. οὐ γὰρ ξυνειστήκεσαν πρὸς τὰς μεγίστας πόλεις ὑπήκοοι, οὐδ’ αὖ αὐτοὶ ἀπὸ τῆς ἴσης κοινὰς στρατείας ἐποιοῦντο, κατ’ ἀλλήλους δὲ μᾶλλον ὡς ἕκαστοι οἱ ἀστυγείτονες ἐπολέμουν.
1.15.3	μάλιστα δὲ ἐς τὸν πάλαι ποτὲ γενόμενον πόλεμον Χαλκιδέων καὶ Ἐρετριῶν καὶ τὸ ἄλλο Ἑλληνικὸν ἐς ξυμμαχίαν ἑκατέρων διέστη.
1.16.1	ἐπεγένετο δὲ ἄλλοις τε ἄλλοθι κωλύματα μὴ αὐξηθῆναι, καὶ Ἴωσι προχωρησάντων ἐπὶ μέγα τῶν πραγμάτων Κῦρος καὶ ἡ Περσικὴ βασιλεία Κροῖσον καθελοῦσα καὶ ὅσα ἐντὸς Ἅλυος ποταμοῦ πρὸς θάλασσαν ἐπεστράτευσε καὶ τὰς ἐν τῇ ἠπείρῳ πόλεις ἐδούλωσε, Δαρεῖός τε ὕστερον τῷ Φοινίκων ναυτικῷ κρατῶν καὶ τὰς νήσους.
1.17.1	τύραννοί τε ὅσοι ἦσαν ἐν ταῖς Ἑλληνικαῖς πόλεσι,τὸ ἐφ’ ἑαυτῶν μόνον προορώμενοι ἔς τε τὸ σῶμα καὶ ἐς τὸ τὸν ἴδιον οἶκον αὔξειν δι’ ἀσφαλείας ὅσον ἐδύναντο μάλιστα τὰς πόλεις ᾤκουν, ἐπράχθη δὲ οὐδὲν ἀπ’ αὐτῶν ἔργον ἀξιόλογον, εἰ μὴ εἴ τι πρὸς περιοίκους τοὺς αὐτῶν ἑκάστοις· οἱ γὰρ ἐν Σικελίᾳ ἐπὶ πλεῖστον ἐχώρησαν δυνάμεως. οὕτω πανταχόθεν ἡ Ἑλλὰς ἐπὶ πολὺν χρόνον κατείχετο μήτε κοινῇ φανερὸν μηδὲν κατεργάζεσθαι, κατὰ πόλεις τε ἀτολμοτέρα εἶναι.
1.18.1	ἐπειδὴ δὲ οἵ τε Ἀθηναίων τύραννοι καὶ οἱ ἐκ τῆς ἄλλης Ἑλλάδος ἐπὶ πολὺ καὶ πρὶν τυραννευθείσης οἱ πλεῖστοι καὶ τελευταῖοι πλὴν τῶν ἐν Σικελίᾳ ὑπὸ Λακεδαιμονίων κατελύθησαν (ἡ γὰρ Λακεδαίμων μετὰ τὴν κτίσιν τῶν νῦν ἐνοικούντων αὐτὴν Δωριῶν ἐπὶ πλεῖστον ὧν ἴσμεν χρόνον στασιάσασα ὅμως ἐκ παλαιτάτου καὶ ηὐνομήθη καὶ αἰεὶ ἀτυράννευτος ἦν· ἔτη γάρ ἐστι μάλιστα τετρακόσια καὶ ὀλίγῳ πλείω ἐς τὴν τελευτὴν τοῦδε τοῦ πολέμου ἀφ’ οὗ Λακεδαιμόνιοι τῇ αὐτῇ πολιτείᾳ χρῶνται, καὶ δι’ αὐτὸ δυνάμενοι καὶ τὰ ἐν ταῖς ἄλλαις πόλεσι καθίστασαν), μετὰ δὲ τὴν τῶν τυράννων κατάλυσιν ἐκ τῆς Ἑλλάδος οὐ πολλοῖς ἔτεσιν ὕστερον καὶ ἡ ἐν Μαραθῶνι μάχη Μήδων πρὸς Ἀθηναίους ἐγένετο.
1.18.2	δεκάτῳ δὲ ἔτει μετ’ αὐτὴν αὖθις ὁ βάρβαρος τῷ μεγάλῳ στόλῳ ἐπὶ τὴν Ἑλλάδα δουλωσόμενος ἦλθεν. καὶ μεγάλου κινδύνου ἐπικρεμασθέντος οἵ τε Λακεδαιμόνιοι τῶν ξυμπολεμησάντων Ἑλλήνων ἡγήσαντο δυνάμει προύχοντες, καὶ οἱ Ἀθηναῖοι ἐπιόντων τῶν Μήδων διανοηθέντες ἐκλιπεῖν τὴν πόλιν καὶ ἀνασκευασάμενοι ἐς τὰς ναῦς ἐσβάντες ναυτικοὶ ἐγένοντο. κοινῇ τε ἀπωσάμενοι τὸν βάρβαρον, ὕστερον οὐ πολλῷ διεκρίθησαν πρός τε Ἀθηναίους καὶ Λακεδαιμονίους οἵ τε ἀποστάντες βασιλέως Ἕλληνες καὶ οἱ ξυμπολεμήσαντες. δυνάμει γὰρ ταῦτα μέγιστα διεφάνη· ἴσχυον γὰρ οἱ μὲν κατὰ γῆν, οἱ δὲ ναυσίν.
1.18.3	καὶ ὀλίγον μὲν χρόνον ξυνέμεινεν ἡ ὁμαιχμία, ἔπειτα διενεχθέντες οἱ Λακεδαιμόνιοι καὶ Ἀθηναῖοι ἐπολέμησαν μετὰ τῶν ξυμμάχων πρὸς ἀλλήλους· καὶ τῶν ἄλλων Ἑλλήνων εἴ τινές που διασταῖεν, πρὸς τούτους ἤδη ἐχώρουν. ὥστε ἀπὸ τῶν Μηδικῶν ἐς τόνδε αἰεὶ τὸν πόλεμον τὰ μὲν σπενδόμενοι, τὰ δὲ πολεμοῦντες ἢ ἀλλήλοις ἢ τοῖς ἑαυτῶν ξυμμάχοις ἀφισταμένοις εὖ παρεσκευάσαντο τὰ πολέμια καὶ ἐμπειρότεροι ἐγένοντο μετὰ κινδύνων τὰς μελέτας ποιούμενοι.
1.19.1	καὶ οἱ μὲν Λακεδαιμόνιοι οὐχ ὑποτελεῖς ἔχοντες φόρου τοὺς ξυμμάχους ἡγοῦντο, κατ’ ὀλιγαρχίαν δὲ σφίσιν αὐτοῖς μόνον ἐπιτηδείως ὅπως πολιτεύσουσι θεραπεύοντες, Ἀθηναῖοι δὲ ναῦς τε τῶν πόλεων τῷ χρόνῳ παραλαβόντες πλὴν Χίων καὶ Λεσβίων, καὶ χρήματα τοῖς πᾶσι τάξαντες φέρειν. καὶ ἐγένετο αὐτοῖς ἐς τόνδε τὸν πόλεμον ἡ ἰδία παρασκευὴ μείζων ἢ ὡς τὰ κράτιστά ποτε μετὰ ἀκραιφνοῦς τῆς ξυμμαχίας ἤνθησαν.
1.20.1	τὰ μὲν οὖν παλαιὰ τοιαῦτα ηὗρον, χαλεπὰ ὄντα παντὶ ἑξῆς τεκμηρίῳ πιστεῦσαι. οἱ γὰρ ἄνθρωποι τὰς ἀκοὰς τῶν προγεγενημένων, καὶ ἢν ἐπιχώρια σφίσιν ᾖ, ὁμοίως ἀβασανίστως παρ’ ἀλλήλων δέχονται.
1.20.2	Ἀθηναίων γοῦν τὸ πλῆθος Ἵππαρχον οἴονται ὑφ’ Ἁρμοδίου καὶ Ἀριστογείτονος τύραννον ὄντα ἀποθανεῖν, καὶ οὐκ ἴσασιν ὅτι Ἱππίας μὲν πρεσβύτατος ὢν ἦρχε τῶν Πεισιστράτου υἱέων, Ἵππαρχος δὲ καὶ Θεσσαλὸς ἀδελφοὶ ἦσαν αὐτοῦ, ὑποτοπήσαντες δέ τι ἐκείνῃ τῇ ἡμέρᾳ καὶ παραχρῆμα Ἁρμόδιος καὶ Ἀριστογείτων ἐκ τῶν ξυνειδότων σφίσιν Ἱππίᾳ μεμηνῦσθαι τοῦ μὲν ἀπέσχοντο ὡς προειδότος, βουλόμενοι δὲ πρὶν ξυλληφθῆναι δράσαντές τι καὶ κινδυνεῦσαι, τῷ Ἱππάρχῳ περιτυχόντες περὶ τὸ Λεωκόρειον καλούμενον τὴν Παναθηναϊκὴν πομπὴν διακοσμοῦντι ἀπέκτειναν.
1.20.3	πολλὰ δὲ καὶ ἄλλα ἔτι καὶ νῦν ὄντα καὶ οὐ χρόνῳ ἀμνηστούμενα καὶ οἱ ἄλλοι Ἕλληνες οὐκ ὀρθῶς οἴονται, ὥσπερ τούς τε Λακεδαιμονίων βασιλέας μὴ μιᾷ ψήφῳ προστίθεσθαι ἑκάτερον, ἀλλὰ δυοῖν, καὶ τὸν Πιτανάτην λόχον αὐτοῖς εἶναι, ὃς οὐδ’ ἐγένετο πώποτε. οὕτως ἀταλαίπωρος τοῖς πολλοῖς ἡ ζήτησις τῆς ἀληθείας, καὶ ἐπὶ τὰ ἑτοῖμα μᾶλλον τρέπονται.
1.21.1	ἐκ δὲ τῶν εἰρημένων τεκμηρίων ὅμως τοιαῦτα ἄν τις νομίζων μάλιστα ἃ διῆλθον οὐχ ἁμαρτάνοι, καὶ οὔτε ὡς ποιηταὶ ὑμνήκασι περὶ αὐτῶν ἐπὶ τὸ μεῖζον κοσμοῦντες μᾶλλον πιστεύων, οὔτε ὡς λογογράφοι ξυνέθεσαν ἐπὶ τὸ προσαγωγότερον τῇ ἀκροάσει ἢ ἀληθέστερον, ὄντα ἀνεξέλεγκτα καὶ τὰ πολλὰ ὑπὸ χρόνου αὐτῶν ἀπίστως ἐπὶ τὸ μυθῶδες ἐκνενικηκότα, ηὑρῆσθαι δὲ ἡγησάμενος ἐκ τῶν ἐπιφανεστάτων σημείων ὡς παλαιὰ εἶναι ἀποχρώντως.
1.21.2	καὶ ὁ πόλεμος οὗτος, καίπερ τῶν ἀνθρώπων ἐν ᾧ μὲν ἂν πολεμῶσι τὸν παρόντα αἰεὶ μέγιστον κρινόντων, παυσαμένων δὲ τὰ ἀρχαῖα μᾶλλον θαυμαζόντων, ἀπ’ αὐτῶν τῶν ἔργων σκοποῦσι δηλώσει ὅμως μείζων γεγενημένος αὐτῶν.
1.22.1	καὶ ὅσα μὲν λόγῳ εἶπον ἕκαστοι ἢ μέλλοντες πολεμήσειν ἢ ἐν αὐτῷ ἤδη ὄντες, χαλεπὸν τὴν ἀκρίβειαν αὐτὴν τῶν λεχθέντων διαμνημονεῦσαι ἦν ἐμοί τε ὧν αὐτὸς ἤκουσα καὶ τοῖς ἄλλοθέν ποθεν ἐμοὶ ἀπαγγέλλουσιν· ὡς δ’ ἂν ἐδόκουν ἐμοὶ ἕκαστοι περὶ τῶν αἰεὶ παρόντων τὰ δέοντα μάλιστ’ εἰπεῖν, ἐχομένῳ ὅτι ἐγγύτατα τῆς ξυμπάσης γνώμης τῶν ἀληθῶς λεχθέντων, οὕτως εἴρηται.
1.22.2	τὰ δ’ ἔργα τῶν πραχθέντων ἐν τῷ πολέμῳ οὐκ ἐκ τοῦ παρατυχόντος πυνθανόμενος ἠξίωσα γράφειν, οὐδ’ ὡς ἐμοὶ ἐδόκει, ἀλλ’ οἷς τε αὐτὸς παρῆν καὶ παρὰ τῶν ἄλλων ὅσον δυνατὸν ἀκριβείᾳ περὶ ἑκάστου ἐπεξελθών.
1.22.3	ἐπιπόνως δὲ ηὑρίσκετο, διότι οἱ παρόντες τοῖς ἔργοις ἑκάστοις οὐ ταὐτὰ περὶ τῶν αὐτῶν ἔλεγον, ἀλλ’ ὡς ἑκατέρων τις εὐνοίας ἢ μνήμης ἔχοι.
1.22.4	καὶ ἐς μὲν ἀκρόασιν ἴσως τὸ μὴ μυθῶδες αὐτῶν ἀτερπέστερον φανεῖται· ὅσοι δὲ βουλήσονται τῶν τε γενομένων τὸ σαφὲς σκοπεῖν καὶ τῶν μελλόντων ποτὲ αὖθις κατὰ τὸ ἀνθρώπινον τοιούτων καὶ παραπλησίων ἔσεσθαι, ὠφέλιμα κρίνειν αὐτὰ ἀρκούντως ἕξει. κτῆμά τε ἐς αἰεὶ μᾶλλον ἢ ἀγώνισμα ἐς τὸ παραχρῆμα ἀκούειν ξύγκειται.
1.23.1	τῶν δὲ πρότερον ἔργων μέγιστον ἐπράχθη τὸ Μηδικόν, καὶ τοῦτο ὅμως δυοῖν ναυμαχίαιν καὶ πεζομαχίαιν ταχεῖαν τὴν κρίσιν ἔσχεν. τούτου δὲ τοῦ πολέμου μῆκός τε μέγα προύβη, παθήματά τε ξυνηνέχθη γενέσθαι ἐν αὐτῷ τῇ Ἑλλάδι οἷα οὐχ ἕτερα ἐν ἴσῳ χρόνῳ.
1.23.2	οὔτε γὰρ πόλεις τοσαίδε ληφθεῖσαι ἠρημώθησαν, αἱ μὲν ὑπὸ βαρβάρων, αἱ δ’ ὑπὸ σφῶν αὐτῶν ἀντιπολεμούντων (εἰσὶ δ’ αἳ καὶ οἰκήτορας μετέβαλον ἁλισκόμεναι), οὔτε φυγαὶ τοσαίδε ἀνθρώπων καὶ φόνος, ὁ μὲν κατ’ αὐτὸν τὸν πόλεμον, ὁ δὲ διὰ τὸ στασιάζειν.
1.23.3	τά τε πρότερον ἀκοῇ μὲν λεγόμενα, ἔργῳ δὲ σπανιώτερον βεβαιούμενα οὐκ ἄπιστα κατέστη, σεισμῶν τε πέρι, οἳ ἐπὶ πλεῖστον ἅμα μέρος γῆς καὶ ἰσχυρότατοι οἱ αὐτοὶ ἐπέσχον, ἡλίου τε ἐκλείψεις, αἳ πυκνότεραι παρὰ τὰ ἐκ τοῦ πρὶν χρόνου μνημονευόμενα ξυνέβησαν, αὐχμοί τε ἔστι παρ’ οἷς μεγάλοι καὶ ἀπ’ αὐτῶν καὶ λιμοὶ καὶ ἡ οὐχ ἥκιστα βλάψασα καὶ μέρος τι φθείρασα ἡ λοιμώδης νόσος· ταῦτα γὰρ πάντα μετὰ τοῦδε τοῦ πολέμου ἅμα ξυνεπέθετο.
1.23.4	ἤρξαντο δὲ αὐτοῦ Ἀθηναῖοι καὶ Πελοποννήσιοι λύσαντες τὰς τριακοντούτεις σπονδὰς αἳ αὐτοῖς ἐγένοντο μετὰ Εὐβοίας ἅλωσιν.
1.23.5	διότι δ’ ἔλυσαν, τὰς αἰτίας προύγραψα πρῶτον καὶ τὰς διαφοράς, τοῦ μή τινα ζητῆσαί ποτε ἐξ ὅτου τοσοῦτος πόλεμος τοῖς Ἕλλησι κατέστη.
1.23.6	τὴν μὲν γὰρ ἀληθεστάτην πρόφασιν, ἀφανεστάτην δὲ λόγῳ, τοὺς Ἀθηναίους ἡγοῦμαι μεγάλους γιγνομένους καὶ φόβον παρέχοντας τοῖς Λακεδαιμονίοις ἀναγκάσαι ἐς τὸ πολεμεῖν· αἱ δ’ ἐς τὸ φανερὸν λεγόμεναι αἰτίαι αἵδ’ ἦσαν ἑκατέρων, ἀφ’ ὧν λύσαντες τὰς σπονδὰς ἐς τὸν πόλεμον κατέστησαν.
